id,common_name,observed_on,place_guess,latitude,longitude,quality_grade,annotation_summary,url,life_stage,alive_dead
123828638,Northern Diamondback Terrapin,2022-06-28 09:45:43-04:00,"New Jersey, US",39.5968380901,-74.2978646248,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123828638,Adult,Alive
123827945,Northern Diamondback Terrapin,2022-06-28 09:41:15-04:00,"New Jersey, US",39.5677990962,-74.2998184389,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123827945,Adult,Alive
123827802,Northern Diamondback Terrapin,2022-06-28 09:39:55-04:00,"New Jersey, US",39.4883772904,-74.3955845629,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123827802,Adult,Alive
123827223,Northern Diamondback Terrapin,2022-06-28 09:33:01-04:00,"New Jersey, US",39.2027893331,-74.4760825497,research,,https://www.inaturalist.org/observations/123827223,,
123735357,Northern Diamondback Terrapin,2022-06-27 10:41:15-04:00,"Cape May County, US-NJ, US",39.08230664,-74.6649228092,research,,https://www.inaturalist.org/observations/123735357,,
123724246,Northern Diamondback Terrapin,2022-06-27 11:38:43-04:00,"New Jersey, US",39.4125375228,-74.3697544094,research,,https://www.inaturalist.org/observations/123724246,,
123724171,Northern Diamondback Terrapin,2022-06-27 11:31:00-04:00,"New Jersey, US",39.4491315948,-74.2478897878,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123724171,Adult,Alive
123724008,Northern Diamondback Terrapin,2022-06-27 11:28:33-04:00,"New Jersey, US",39.491144462,-74.2022741726,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123724008,Adult,Alive
123723837,Northern Diamondback Terrapin,2022-06-27 11:21:03-04:00,"New Jersey, US",39.517052708,-74.2277939763,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123723837,Adult,Alive
123723521,Northern Diamondback Terrapin,2022-06-27 11:18:48-04:00,"New Jersey, US",39.5737619656,-74.3515310247,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123723521,Adult,Alive
123723401,Northern Diamondback Terrapin,2022-06-27 11:09:03-04:00,"New Jersey, US",39.5597477812,-74.3083981721,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123723401,Adult,Alive
123723318,Northern Diamondback Terrapin,2022-06-27 11:05:23-04:00,"New Jersey, US",39.5225637736,-74.3204466579,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123723318,Adult,Alive
123722582,Northern Diamondback Terrapin,2022-06-27 10:22:24-04:00,"New Jersey, US",39.5338770931,-74.3132991975,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123722582,Adult,Alive
123722534,Northern Diamondback Terrapin,2022-06-27 14:22:53-04:00,"New Jersey, US",39.6013099578,-74.3770939493,research,"Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/123722534,,Alive
123722231,Northern Diamondback Terrapin,2022-06-27 10:19:34-04:00,"New Jersey, US",39.4319610089,-74.3399051483,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123722231,Adult,Alive
123721979,Northern Diamondback Terrapin,2022-06-27 10:19:30-04:00,"New Jersey, US",39.4090785027,-74.3790685586,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123721979,Adult,Alive
123721841,Northern Diamondback Terrapin,2022-06-27 10:17:03-04:00,"New Jersey, US",39.4069321662,-74.3957984461,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123721841,Adult,Alive
123721640,Northern Diamondback Terrapin,2022-06-27 10:16:13-04:00,"New Jersey, US",39.5366643607,-74.2983744061,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123721640,Adult,Alive
123721461,Northern Diamondback Terrapin,2022-06-27 10:15:16-04:00,"New Jersey, US",39.5372384211,-74.3596601524,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123721461,Adult,Alive
123721235,Northern Diamondback Terrapin,2022-06-27 10:14:21-04:00,"New Jersey, US",39.5220481356,-74.2162106484,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123721235,Adult,Alive
123720970,Northern Diamondback Terrapin,2022-06-27 10:12:36-04:00,"New Jersey, US",39.5073481288,-74.2073779335,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123720970,Adult,Alive
123720834,Northern Diamondback Terrapin,2022-06-27 10:08:33-04:00,"New Jersey, US",39.4927879903,-74.2528147537,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123720834,Adult,Alive
123720464,Northern Diamondback Terrapin,2022-06-27 10:06:22-04:00,"New Jersey, US",39.4603750476,-74.3558335702,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123720464,Adult,Alive
123720410,Northern Diamondback Terrapin,2022-06-27 14:05:07-04:00,"New Jersey, US",39.7928549118,-74.2868514171,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/123720410,,Alive
123720389,Northern Diamondback Terrapin,2022-06-27 10:05:32-04:00,"New Jersey, US",39.4114907823,-74.3969289657,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123720389,Adult,Alive
123720218,Northern Diamondback Terrapin,2022-06-27 10:05:02-04:00,"New Jersey, US",39.4598717977,-74.2987885879,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123720218,Adult,Alive
123720161,Northern Diamondback Terrapin,2022-06-27 10:03:26-04:00,"New Jersey, US",39.562499029,-74.3157740302,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123720161,Adult,Alive
123719771,Northern Diamondback Terrapin,2022-06-27 10:02:07-04:00,"New Jersey, US",39.5107240257,-74.2519787008,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123719771,Adult,Alive
123719559,Northern Diamondback Terrapin,2022-06-27 10:00:42-04:00,"New Jersey, US",39.5553502319,-74.3002545642,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123719559,Adult,Alive
123719248,Northern Diamondback Terrapin,2022-06-27 09:59:02-04:00,"New Jersey, US",39.5984710999,-74.2643173214,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123719248,Adult,Alive
123719139,Northern Diamondback Terrapin,2022-06-27 09:57:24-04:00,"New Jersey, US",39.4104163349,-74.2149011078,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123719139,Adult,Alive
123719012,Northern Diamondback Terrapin,2022-06-27 09:52:31-04:00,"New Jersey, US",39.4384869521,-74.2662095889,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123719012,Adult,Alive
123718859,Northern Diamondback Terrapin,2022-06-27 09:50:32-04:00,"New Jersey, US",39.4789733942,-74.3338696054,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123718859,Adult,Alive
123718662,Northern Diamondback Terrapin,2022-06-27 09:49:59-04:00,"New Jersey, US",39.5569321459,-74.2740084667,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123718662,Adult,Alive
123718577,Northern Diamondback Terrapin,2022-06-27 09:47:57-04:00,"New Jersey, US",39.5547987241,-74.268508933,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123718577,Adult,Alive
123718440,Northern Diamondback Terrapin,2022-06-27 09:47:06-04:00,"New Jersey, US",39.499361171,-74.3356920614,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123718440,Adult,Alive
123718298,Northern Diamondback Terrapin,2022-06-27 09:46:09-04:00,"New Jersey, US",39.4229675433,-74.3764438641,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123718298,Adult,Alive
123718104,Northern Diamondback Terrapin,2022-06-27 09:45:52-04:00,"New Jersey, US",39.4097116446,-74.2870122822,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123718104,Adult,Alive
123717812,Northern Diamondback Terrapin,2022-06-27 13:45:57-04:00,"New Jersey, US",39.6464172435,-74.2631422592,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/123717812,,Alive
123717492,Northern Diamondback Terrapin,2022-06-27 09:44:47-04:00,"New Jersey, US",39.5480859015,-74.3410103834,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123717492,Adult,Alive
123717374,Northern Diamondback Terrapin,2022-06-27 09:42:39-04:00,"New Jersey, US",39.4282948564,-74.3151194818,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123717374,Adult,Alive
123716994,Northern Diamondback Terrapin,2022-06-27 09:40:37-04:00,"New Jersey, US",39.527383586,-74.2002194171,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123716994,Adult,Alive
123716688,Northern Diamondback Terrapin,2022-06-27 09:40:10-04:00,"New Jersey, US",39.5490690316,-74.294720681,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123716688,Adult,Alive
123716384,Northern Diamondback Terrapin,2022-06-27 09:36:50-04:00,"New Jersey, US",39.5038572831,-74.2149335788,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123716384,Adult,Alive
123715887,Northern Diamondback Terrapin,2022-06-27 09:35:11-04:00,"New Jersey, US",39.4657028413,-74.290345021,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123715887,Adult,Alive
123715710,Northern Diamondback Terrapin,2022-06-27 09:34:23-04:00,"New Jersey, US",39.5258693652,-74.2354900723,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123715710,Adult,Alive
123715350,Northern Diamondback Terrapin,2022-06-27 09:33:55-04:00,"New Jersey, US",39.5616844586,-74.2116896777,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123715350,Adult,Alive
123713022,Northern Diamondback Terrapin,2022-06-27 13:07:09-04:00,"New Jersey, US",39.7079419724,-74.3817833864,research,Sex: Female,https://www.inaturalist.org/observations/123713022,,
123712709,Northern Diamondback Terrapin,2022-06-27 13:06:15-04:00,"New Jersey, US",39.5408382042,-74.3282451954,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123712709,Adult,Alive
123710619,Northern Diamondback Terrapin,2022-06-27 12:47:13-04:00,"New Jersey, US",39.6632362089,-74.2402199658,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/123710619,,Alive
123709973,Northern Diamondback Terrapin,2022-06-27 12:42:39-04:00,"New Jersey, US",39.7205539495,-74.2357214852,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/123709973,,Alive
123709364,Northern Diamondback Terrapin,2022-06-27 12:37:11-04:00,"New Jersey, US",39.7007755337,-74.2733260933,research,Sex: Female,https://www.inaturalist.org/observations/123709364,,
123708880,Northern Diamondback Terrapin,2022-06-27 12:33:41-04:00,"New Jersey, US",39.627434107,-74.388364639,research,Sex: Female,https://www.inaturalist.org/observations/123708880,,
123707983,Northern Diamondback Terrapin,2022-06-27 12:26:58-04:00,"New Jersey, US",39.6263117464,-74.2581542111,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/123707983,,Alive
123707684,Northern Diamondback Terrapin,2022-06-27 12:25:01-04:00,"New Jersey, US",39.78631632,-74.2243799942,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/123707684,,Alive
123707298,Northern Diamondback Terrapin,2022-06-27 12:21:10-04:00,"New Jersey, US",39.6471890379,-74.3833096385,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/123707298,,Alive
123706979,Northern Diamondback Terrapin,2022-06-27 12:17:45-04:00,"New Jersey, US",39.7980323064,-74.3846864419,research,Alive or Dead: Alive,https://www.inaturalist.org/observations/123706979,,Alive
123693856,Northern Diamondback Terrapin,2022-06-27 10:35:44-04:00,"New Jersey, US",39.5415709642,-74.3089597148,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123693856,Adult,Alive
123692038,Northern Diamondback Terrapin,2022-06-27 10:20:54-04:00,"New Jersey, US",39.3583938261,-74.4124973791,research,,https://www.inaturalist.org/observations/123692038,,
123690740,Northern Diamondback Terrapin,2022-06-27 10:10:34-04:00,"New Jersey, US",39.2411520126,-74.4177028517,research,,https://www.inaturalist.org/observations/123690740,,
123689005,Northern Diamondback Terrapin,2022-06-27 09:58:25-04:00,"New Jersey, US",39.2958353205,-74.4719853251,research,,https://www.inaturalist.org/observations/123689005,,
123688256,Northern Diamondback Terrapin,2022-06-27 09:52:59-04:00,"New Jersey, US",39.2593562747,-74.5903162013,research,,https://www.inaturalist.org/observations/123688256,,
123685289,Northern Diamondback Terrapin,2022-06-27 09:29:20-04:00,"New Jersey, US",39.3268825734,-74.5251720768,research,,https://www.inaturalist.org/observations/123685289,,
123685071,Northern Diamondback Terrapin,2022-06-27 09:29:28-04:00,"New Jersey, US",39.5869536168,-74.3061632805,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123685071,Adult,Alive
123684597,Northern Diamondback Terrapin,2022-06-27 09:26:56-04:00,"New Jersey, US",39.4947264816,-74.2023006279,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123684597,Adult,Alive
123684511,Northern Diamondback Terrapin,2022-06-27 09:25:35-04:00,"New Jersey, US",39.4487400418,-74.3853778519,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123684511,Adult,Alive
123684305,Northern Diamondback Terrapin,2022-06-27 09:19:25-04:00,"New Jersey, US",39.2933778434,-74.4518828687,research,,https://www.inaturalist.org/observations/123684305,,
123683486,Northern Diamondback Terrapin,2022-06-27 09:14:52-04:00,"New Jersey, US",39.5225730598,-74.2980217067,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123683486,Adult,Alive
123683365,Northern Diamondback Terrapin,2022-06-27 09:13:16-04:00,"New Jersey, US",39.5835283409,-74.3048668796,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123683365,Adult,Alive
123683147,Northern Diamondback Terrapin,2022-06-27 09:11:15-04:00,"New Jersey, US",39.468892657,-74.2668598718,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123683147,Adult,Alive
123682744,Northern Diamondback Terrapin,2022-06-27 08:59:41-04:00,"New Jersey, US",39.2263560522,-74.499366074,research,,https://www.inaturalist.org/observations/123682744,,
123682515,Northern Diamondback Terrapin,2022-06-27 09:05:57-04:00,"New Jersey, US",39.4755675905,-74.2448972928,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123682515,Adult,Alive
123680688,Northern Diamondback Terrapin,2022-06-27 08:43:45-04:00,"New Jersey, US",39.3571543535,-74.4517954812,research,,https://www.inaturalist.org/observations/123680688,,
123680183,Northern Diamondback Terrapin,2022-06-27 08:38:55-04:00,"New Jersey, US",39.2640219146,-74.5721989073,research,,https://www.inaturalist.org/observations/123680183,,
123675461,Northern Diamondback Terrapin,2022-06-27 07:41:37-04:00,"New Jersey, US",39.4171119874,-74.2839758527,research,"Life Stage: Adult, Alive or Dead: Dead",https://www.inaturalist.org/observations/123675461,Adult,Dead
123544175,Northern Diamondback Terrapin,2022-06-26 11:59:50-04:00,"New Jersey, US",39.5630069944,-74.3666237803,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123544175,Adult,Alive
123538024,Northern Diamondback Terrapin,2022-06-26 11:27:53-04:00,"New Jersey, US",39.4341356416,-74.3493942012,research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/123538024,Adult,Alive
